prob,orig
0.134,0.13699999999999998
0.684,0.7120000000000001
4.476,4.493
0.704,0.15
0.280,0.14
0.000,0.165
0.087,0.092
1.644,1.604
0.637,0.6609999999999999
0.110,0.122
0.315,0.327
0.548,0.575
1.062,1.188
0.379,0.498
0.315,0.195
0.897,0.816
1.791,1.268
1.809,1.896
1.266,0.9359999999999999
0.365,0.35600000000000004
1.592,1.7180000000000002
0.188,0.332
0.333,0.318
0.246,0.29
1.589,1.494
0.491,0.19899999999999998
2.784,2.8539999999999996
1.039,1.026
0.000,0.9329999999999999
0.206,0.214
2.203,2.21
1.232,1.202
0.814,0.802
0.189,0.09
0.486,0.47
2.607,2.612
0.117,0.215
0.442,0.5479999999999999
1.941,1.9380000000000002
1.533,1.6469999999999998
0.556,0.423
0.137,0.105
0.672,0.591
1.171,2.1919999999999997
0.329,0.255
0.264,0.324
1.492,1.4809999999999999
0.695,0.6829999999999999
0.369,0.41200000000000003
0.114,0.14
0.996,0.9940000000000001
0.234,0.265
0.718,0.275
0.340,0.278
0.378,0.364
1.519,0.894
0.841,0.846
1.467,1.536
0.097,0.156
0.888,0.882
0.632,0.501
3.166,1.735
0.814,0.688
1.402,1.391
0.638,0.115
0.166,0.228
0.579,0.096
0.699,0.745
0.787,0.605
3.629,3.647
1.066,1.026
0.463,0.414
0.630,0.456
0.805,1.2590000000000001
0.043,0.03
0.907,0.9390000000000001
0.778,0.106
1.088,0.153
0.893,0.871
2.065,2.318
0.778,0.779
0.359,0.35700000000000004
0.223,0.131
0.230,0.174
0.648,0.643
0.019,0.156
0.221,0.217
0.035,0.043
0.536,0.46299999999999997
0.974,0.145
5.905,5.899
4.438,4.591
0.550,0.535
0.437,0.47600000000000003
0.000,0.674
0.102,0.10800000000000001
0.273,0.275
1.032,0.9470000000000001
0.259,0.23199999999999998
0.094,0.073
0.346,0.213
0.381,0.386
1.396,1.391
0.436,0.672
1.135,1.1840000000000002
0.217,0.18600000000000003
0.222,0.179
0.648,1.018
0.752,0.736
1.317,1.262
0.000,0.353
0.639,0.609
1.569,1.63
2.649,2.415
0.629,0.636
0.053,0.057999999999999996
0.082,0.16899999999999998
1.558,1.6019999999999999
1.666,1.6909999999999998
1.006,0.998
0.000,1.3230000000000002
0.406,0.373
0.226,0.26899999999999996
0.515,0.518
0.130,0.131
1.234,0.022000000000000002
1.580,1.62
0.352,0.349
1.798,1.838
1.659,1.6580000000000001
0.259,0.26899999999999996
0.597,0.9790000000000001
0.520,0.475
0.843,0.978
1.615,1.6469999999999998
0.064,0.40700000000000003
0.083,0.067
1.143,1.105
0.885,1.082
0.976,0.951
3.227,3.242
0.633,0.655
1.941,1.775
0.664,0.687
0.299,0.321
0.206,0.1
0.851,0.732
0.162,0.22699999999999998
5.072,5.11
1.062,1.05
0.272,0.165
0.090,0.094
2.476,2.491
0.483,0.49700000000000005
0.660,0.507
0.296,0.884
0.634,0.685
2.083,0.825
1.722,1.758
0.399,0.40399999999999997
1.475,1.5519999999999998
0.203,0.228
0.768,0.768
2.839,2.855
0.273,0.29100000000000004
2.289,2.28
0.590,0.574
1.198,1.2
0.303,0.308
0.212,0.183
0.535,0.434
0.167,0.151
0.496,0.49
0.613,0.33399999999999996
0.641,0.27
1.261,1.271
0.718,0.72
0.824,0.855
0.196,0.19899999999999998
0.346,0.409
0.736,0.58
0.729,0.7709999999999999
3.410,3.398
0.689,0.66
5.545,5.535
0.000,0.185
0.437,0.423
0.084,0.09
0.140,0.142
0.760,0.5720000000000001
4.142,6.495
0.477,0.486
1.139,1.16
2.933,5.646
0.931,0.9229999999999999
0.117,0.132
0.274,0.27899999999999997
0.304,0.28600000000000003
0.951,0.848
1.364,1.069
1.255,1.25
2.920,2.185
1.269,1.341
1.029,1.2329999999999999
0.647,0.6629999999999999
0.416,0.466
0.000,0.185
0.823,0.843
0.591,0.594
2.047,1.5130000000000001
0.000,0.107
0.147,0.149
0.836,0.42100000000000004
1.722,1.758
0.079,0.052000000000000005
0.173,0.16
0.902,0.649
2.769,2.713
0.325,0.379
1.116,1.102
0.789,0.848
0.000,0.07
0.584,0.268
2.392,2.6510000000000002
0.175,0.09699999999999999
1.916,3.1319999999999997
0.713,0.643
3.170,3.2230000000000003
0.420,0.405
0.053,0.079
1.597,1.59
1.224,1.229
0.318,0.435
0.436,0.414
0.409,0.41
0.033,0.055
2.307,0.562
3.374,2.489
0.194,0.083
0.248,0.29100000000000004
0.929,1.515
0.878,0.89
0.513,0.424
0.087,0.052000000000000005
1.597,2.0
0.148,0.141
0.305,0.045
0.614,0.563
0.169,0.13699999999999998
1.764,1.6369999999999998
0.205,0.209
0.309,0.331
0.000,0.495
7.857,7.976
1.706,1.7
0.088,0.105
3.080,1.963
0.205,0.19699999999999998
3.991,4.039
4.789,1.015
0.216,0.324
0.120,0.163
0.023,0.019
0.359,0.35200000000000004
1.063,1.058
0.111,0.154
0.906,0.882
0.922,0.9079999999999999
0.851,0.8270000000000001
0.366,0.368
1.277,1.2670000000000001
0.358,0.364
0.188,0.287
4.307,4.355
0.000,0.04
0.145,0.16699999999999998
0.062,0.332
1.725,1.735
0.340,0.41
0.849,0.863
0.525,0.35
0.394,0.39399999999999996
0.430,0.39799999999999996
0.063,0.081
5.374,5.416
1.201,1.21
0.055,0.047
0.535,0.434
1.551,1.6469999999999998
0.191,0.16899999999999998
1.725,1.735
0.515,0.36700000000000005
0.318,0.096
1.975,2.044
2.449,2.399
0.386,0.36700000000000005
1.323,1.429
1.671,1.6740000000000002
0.423,0.151
1.126,0.648
1.206,1.166
0.206,0.25
0.194,0.192
0.216,0.203
0.309,0.331
0.200,0.293
0.084,0.068
1.139,1.16
1.524,1.496
0.274,0.203
0.221,0.307
0.844,0.46799999999999997
2.703,2.7880000000000003
0.661,0.6729999999999999
0.480,0.523
0.503,0.506
1.615,1.59
0.300,0.29600000000000004
0.957,0.973
0.270,0.242
0.117,0.201
1.362,1.369
1.165,0.36200000000000004
0.325,0.311
0.886,0.8809999999999999
0.948,0.9540000000000001
0.720,0.35100000000000003
0.909,0.938
2.150,2.767
0.108,0.07200000000000001
0.202,0.213
0.414,0.433
0.870,1.031
0.219,0.154
1.179,1.212
0.000,0.73
1.594,1.62
0.761,0.7709999999999999
1.610,1.62
1.651,1.6780000000000002
0.120,0.126
0.244,0.34600000000000003
0.151,0.168
1.033,1.042
0.312,0.324
0.616,0.27699999999999997
0.222,0.276
0.829,0.8290000000000001
5.084,5.092
0.019,0.054000000000000006
0.386,0.37799999999999995
3.884,3.8760000000000003
0.000,0.843
0.548,0.41200000000000003
0.331,0.285
3.212,3.2039999999999997
0.000,0.32799999999999996
1.716,1.7
0.287,0.259
0.565,1.6480000000000001
0.049,0.05
1.192,1.291
0.929,0.997
0.772,1.395
0.584,0.8809999999999999
0.118,0.106
0.832,0.82
0.524,0.529
0.419,0.192
0.658,0.603
0.711,0.6990000000000001
0.082,0.035
1.271,1.817
0.133,0.131
0.365,0.36700000000000005
0.080,0.031
5.696,5.776
1.171,1.182
2.063,2.059
0.693,0.637
0.736,1.274
0.415,2.842
0.145,0.09
0.676,0.674
1.375,1.6469999999999998
0.720,0.276
0.206,0.215
0.075,0.084
0.127,1.515
1.854,1.8419999999999999
0.258,0.247
1.911,1.966
1.836,1.703
2.347,2.4659999999999997
1.257,1.297
0.304,0.306
0.680,0.054000000000000006
0.323,0.278
0.343,0.335
0.484,0.447
0.329,0.45
0.118,0.08
1.315,1.34
0.147,0.11599999999999999
0.216,0.235
1.741,1.774
0.410,0.755
0.598,0.585
0.298,0.315
2.559,2.516
0.070,0.126
0.000,0.6729999999999999
0.244,0.22899999999999998
2.621,2.6319999999999997
1.440,1.692
1.245,1.459
13.240,13.28
0.000,0.08199999999999999
0.000,0.544
1.506,0.17300000000000001
0.899,0.9079999999999999
0.713,0.8240000000000001
0.245,0.27399999999999997
0.573,0.5760000000000001
0.424,0.435
0.050,0.065
0.160,0.131
0.573,0.578
0.465,0.498
1.629,1.6469999999999998
0.737,0.7240000000000001
0.046,0.078
1.876,1.868
0.057,0.023
0.730,0.588
0.080,0.156
2.533,2.449
0.777,0.7929999999999999
0.000,0.449
0.592,0.332
0.081,0.10400000000000001
0.535,0.45899999999999996
2.218,2.214
0.631,0.623
1.334,1.35
0.843,0.8320000000000001
0.228,0.215
0.129,0.133
0.575,0.46299999999999997
0.820,0.858
0.000,0.409
0.253,0.235
1.132,1.169
2.005,1.992
0.201,0.237
0.536,0.518
0.000,0.121
1.047,1.081
1.589,1.62
0.298,0.239
0.086,0.092
2.057,2.069
0.197,0.185
0.257,0.253
0.069,0.057
0.078,0.08199999999999999
0.634,0.951
0.393,0.396
0.339,0.253
0.200,0.114
0.886,0.763
0.699,0.675
2.157,2.305
2.407,2.45
0.812,0.433
0.121,0.054000000000000006
0.342,0.37799999999999995
0.215,0.092
0.349,0.348
1.991,1.9880000000000002
0.304,0.327
0.323,0.33
0.158,0.255
0.479,0.489
0.000,0.212
1.057,1.065
1.512,1.577
0.186,0.062
1.849,2.008
1.024,1.004
0.377,0.348
0.162,0.26
0.502,0.027999999999999997
0.440,0.316
0.270,0.271
1.604,1.6280000000000001
0.763,0.73
3.674,3.718
1.208,0.907
0.571,0.457
0.000,1.03
0.756,0.627
0.194,0.166
0.379,0.355
0.000,0.037000000000000005
1.439,0.893
2.260,2.29
1.245,1.459
1.142,1.139
0.305,0.327
3.003,1.964
0.870,0.479
0.022,0.016
0.918,0.94
2.136,1.6469999999999998
3.260,1.8730000000000002
2.359,6.05
0.454,0.48
0.350,0.35700000000000004
1.135,1.091
1.002,0.996
1.452,0.5820000000000001
0.112,0.113
2.038,0.5589999999999999
0.671,0.639
0.940,0.392
0.672,0.675
2.981,3.225
1.171,1.2009999999999998
0.270,0.386
2.789,2.795
0.956,0.968
0.152,0.374
0.235,0.27899999999999997
0.317,0.29100000000000004
2.804,1.575
0.280,0.284
1.302,1.226
0.699,0.675
0.322,0.319
1.213,0.998
0.367,0.35700000000000004
2.192,2.285
0.571,0.5589999999999999
0.165,0.192
1.817,0.794
0.120,0.126
0.170,0.149
3.167,5.296
1.705,0.083
0.432,0.434
0.362,0.317
0.858,0.253
1.148,1.149
3.282,3.284
1.717,1.5659999999999998
0.021,0.028999999999999998
0.306,0.294
0.304,0.306
0.270,0.386
1.476,1.4880000000000002
0.458,0.46399999999999997
0.606,0.5920000000000001
0.855,0.868
0.393,0.39
6.127,6.14
0.000,0.191
0.152,0.155
0.181,0.142
1.066,1.104
0.497,0.359
0.756,0.83
0.505,0.429
0.138,0.087
1.157,1.136
0.212,1.063
2.260,2.662
4.358,4.438
0.619,0.65
1.570,1.5930000000000002
0.623,0.638
0.500,0.45299999999999996
2.055,2.065
2.684,2.47
0.044,0.705
0.301,0.292
0.261,0.28800000000000003
5.831,5.864
1.427,1.452
0.664,0.687
0.924,1.847
0.084,0.057
0.437,1.6469999999999998
2.005,1.992
1.999,1.838
0.429,0.271
0.420,0.424
0.323,0.319
0.382,0.409
0.255,0.21899999999999997
0.000,0.019
0.259,0.235
0.335,0.413
3.991,4.041
0.300,0.18100000000000002
0.541,0.532
2.089,2.6639999999999997
0.095,0.092
0.179,0.08900000000000001
3.827,1.919
0.221,0.25
0.189,0.18899999999999997
0.000,0.40700000000000003
0.730,0.235
0.056,0.05
0.125,0.154
0.397,0.353
0.663,0.578
0.075,0.069
0.552,0.637
0.000,1.03
0.613,0.61
0.372,0.175
0.245,0.322
0.679,0.499
0.086,0.021
0.052,0.063
0.492,0.6709999999999999
6.201,6.605
1.022,0.997
0.258,0.207
0.714,0.711
0.208,0.214
2.507,2.846
0.226,0.214
0.562,0.657
0.118,0.083
0.574,0.555
0.183,0.263
0.348,0.34700000000000003
0.114,0.11
2.950,2.6
0.532,0.5579999999999999
0.318,0.34299999999999997
0.970,0.419
0.186,0.188
1.931,1.989
0.066,0.083
0.625,0.589
0.341,0.359
0.130,0.122
2.102,2.057
0.435,1.119
0.513,0.507
0.333,0.306
1.247,1.2429999999999999
1.956,1.744
0.155,0.264
1.009,0.7020000000000001
0.383,0.392
0.194,0.139
0.390,0.409
1.623,1.6019999999999999
1.007,0.9540000000000001
0.174,0.18100000000000002
1.873,1.8719999999999999
0.035,0.022000000000000002
1.570,1.5930000000000002
0.012,0.067
0.203,0.23
1.852,2.0
0.154,0.15
0.446,0.444
0.859,0.915
0.725,0.493
1.316,1.3230000000000002
0.029,0.053
0.058,0.11599999999999999
0.948,0.903
0.321,0.326
0.387,0.36700000000000005
0.646,0.684
0.391,0.39299999999999996
1.282,1.328
0.198,0.19899999999999998
1.112,1.077
0.062,0.035
0.333,0.733
1.607,1.682
0.655,0.645
0.513,0.514
0.497,0.293
3.067,1.5130000000000001
2.047,2.0980000000000003
0.781,0.7070000000000001
0.495,0.49200000000000005
0.412,0.36700000000000005
1.307,1.423
1.400,1.568
1.371,1.379
0.747,0.743
0.563,0.643
2.337,2.342
1.900,1.933
0.191,0.207
0.167,0.22399999999999998
0.856,0.8590000000000001
0.061,0.138
0.063,0.066
3.212,3.2039999999999997
1.104,0.893
2.076,1.556
0.874,0.8420000000000001
0.471,0.446
0.188,0.332
0.784,0.8190000000000001
0.457,0.47700000000000004
0.148,0.081
5.134,2.4330000000000003
0.370,0.36200000000000004
0.555,3.302
2.258,2.045
0.521,0.6859999999999999
0.053,0.079
0.000,1.3230000000000002
0.104,0.11900000000000001
0.781,0.825
0.183,0.053
0.463,0.434
0.669,0.414
1.118,1.127
0.382,0.504
0.000,0.075
1.208,1.193
2.349,3.053
1.234,1.246
0.515,0.8140000000000001
2.506,2.449
1.227,1.24
0.783,0.7020000000000001
0.715,0.705
1.406,1.416
1.012,1.324
0.362,0.369
1.644,0.584
0.276,0.265
0.000,0.20600000000000002
1.040,0.8240000000000001
0.645,0.645
0.176,0.16699999999999998
0.473,0.532
0.505,0.496
0.394,0.361
0.572,0.584
2.432,2.6210000000000004
0.136,0.047
0.691,0.688
0.312,0.28800000000000003
0.367,0.35700000000000004
1.537,1.555
0.447,0.456
1.463,0.505
1.748,1.6909999999999998
0.371,0.36200000000000004
0.156,0.12300000000000001
0.000,0.14
0.583,0.498
1.689,1.72
0.060,0.045
0.103,0.09300000000000001
0.627,0.522
0.000,0.287
0.500,0.879
1.789,1.7690000000000001
0.133,0.126
0.752,0.64
0.711,0.6990000000000001
3.548,3.6189999999999998
0.478,0.508
0.389,0.40299999999999997
4.290,4.315
2.379,2.39
0.431,0.392
0.061,0.111
0.213,0.22899999999999998
0.000,0.242
2.746,2.847
1.659,1.6580000000000001
0.259,0.26899999999999996
0.229,0.046
0.282,0.29
1.328,1.3230000000000002
0.348,0.353
2.943,4.774
0.573,0.585
0.505,0.418
0.521,0.531
0.880,0.7909999999999999
0.695,0.696
1.040,1.065
0.134,0.13699999999999998
1.920,1.9369999999999998
0.872,0.521
0.492,0.445
0.683,0.6890000000000001
1.617,1.629
0.280,0.504
0.205,0.209
0.000,0.05
0.477,0.457
2.189,2.312
1.625,1.636
0.970,0.972
0.913,0.865
1.420,1.45
2.716,2.7319999999999998
0.977,1.242
0.561,0.184
0.423,0.23399999999999999
0.706,0.691
0.261,0.242
1.028,1.014
0.000,0.315
1.695,1.62
0.443,0.466
1.250,0.87
0.408,0.43
0.329,0.45
0.800,0.7879999999999999
2.782,2.174
0.000,0.141
0.701,0.7
0.479,0.491
0.306,0.324
1.214,1.226
0.205,0.16899999999999998
0.397,0.39299999999999996
0.307,0.382
0.453,0.451
2.050,2.037
0.977,1.15
0.351,0.348
0.721,0.725
0.661,0.64
0.174,0.168
1.042,0.6859999999999999
0.357,0.359
0.263,0.266
0.730,0.825
0.836,0.42100000000000004
1.208,1.199
0.887,0.8909999999999999
0.497,0.359
0.587,0.525
0.093,0.13699999999999998
1.010,0.917
0.000,0.332
2.260,2.29
1.468,0.21600000000000003
1.612,1.633
0.699,0.631
0.281,0.239
0.559,0.405
0.671,0.6709999999999999
0.880,0.7909999999999999
0.193,0.19
1.341,0.9520000000000001
0.609,0.61
1.369,1.891
0.203,0.174
0.666,0.6729999999999999
2.205,1.9180000000000001
0.229,0.47200000000000003
0.055,0.043
2.155,2.112
1.281,1.288
0.572,0.45
0.821,0.778
0.345,0.345
1.502,1.63
0.844,0.723
2.351,2.8080000000000003
4.096,4.315
0.519,0.521
3.170,3.165
0.439,0.433
0.330,0.287
1.181,1.1520000000000001
1.297,1.29
0.080,0.083
0.035,0.035
0.793,0.795
1.386,1.34
0.794,0.807
0.135,0.132
0.740,0.747
0.436,0.672
0.202,0.127
0.957,0.973
0.565,0.233
0.488,0.494
0.313,0.273
1.418,1.354
0.174,0.406
0.331,0.317
1.448,1.4609999999999999
2.520,2.798
0.338,0.187
1.287,1.307
0.578,0.62
0.370,0.363
1.170,1.175
0.201,0.2
0.445,0.431
0.411,0.485
0.052,0.043
6.016,6.042999999999999
0.371,0.38799999999999996
0.017,0.145
0.444,0.337
1.951,1.944
4.142,3.358
0.681,0.396
3.733,3.735
1.605,1.558
3.067,3.083
0.387,0.366
0.048,0.068
0.422,0.41700000000000004
0.604,0.614
0.718,0.275
0.450,0.456
0.915,0.084
0.345,0.314
0.000,1.729
2.203,2.194
1.202,1.439
1.740,1.8730000000000002
0.188,0.332
0.319,0.623
1.943,2.022
0.123,0.131
0.525,0.473
0.912,1.611
0.355,0.371
0.145,0.134
0.284,0.275
0.689,0.66
0.410,0.382
0.841,0.9990000000000001
0.295,0.18100000000000002
1.011,0.35
0.051,0.075
1.049,1.273
0.283,0.07
1.880,4.537
0.260,0.284
0.786,1.242
0.232,0.32799999999999996
0.640,0.637
0.511,0.28
0.104,0.11900000000000001
3.059,3.142
0.516,0.446
1.899,1.906
0.819,0.551
0.332,0.24
0.150,0.36200000000000004
0.110,0.107
0.059,0.055999999999999994
0.275,0.268
0.255,0.24
0.000,0.493
2.083,1.0070000000000001
0.190,0.23600000000000002
1.022,0.972
0.365,0.321
0.640,0.441
1.007,1.0659999999999998
1.819,1.9080000000000001
0.659,0.664
2.954,2.9160000000000004
0.082,0.16899999999999998
4.402,3.141
0.412,0.41700000000000004
0.520,0.182
0.000,0.188
0.380,0.708
0.531,0.52
0.187,0.20800000000000002
0.705,0.318
0.226,0.223
0.031,0.18
0.810,0.778
0.000,0.054000000000000006
0.596,0.585
2.533,2.449
0.077,0.075
0.000,0.287
0.420,0.982
0.610,0.648
0.970,0.9690000000000001
1.247,1.2429999999999999
2.381,2.414
1.102,1.012
0.311,0.146
0.097,0.08199999999999999
0.945,0.672
0.791,0.7879999999999999
3.927,3.9939999999999998
0.509,0.456
0.659,0.7120000000000001
0.799,0.679
1.008,1.002
1.394,1.399
0.892,0.025
2.738,2.733
1.513,1.515
1.979,2.017
1.565,1.625
2.226,2.168
1.768,1.6740000000000002
0.247,0.092
0.454,0.063
1.265,1.197
0.471,0.5489999999999999
1.120,1.138
0.065,0.175
0.751,0.78
0.951,0.9390000000000001
0.473,0.46399999999999997
3.792,4.829
0.203,0.228
1.038,1.047
1.439,1.4169999999999998
2.125,2.1390000000000002
0.321,0.319
0.816,0.778
0.156,0.10800000000000001
0.602,0.414
0.471,0.469
0.258,0.45799999999999996
0.402,0.43799999999999994
2.744,2.897
1.655,1.7069999999999999
0.371,0.28
0.698,0.706
0.502,0.479
0.536,0.53
1.607,0.39899999999999997
0.087,0.039
1.123,0.35100000000000003
0.157,0.15
0.388,0.364
0.464,0.659
1.343,1.224
0.510,0.45299999999999996
1.305,1.33
0.653,0.648
0.094,0.073
0.030,0.063
0.314,0.311
0.166,0.214
1.631,1.649
1.702,0.43
0.420,0.425
0.892,0.985
0.439,0.371
0.266,0.221
2.710,2.6710000000000003
0.698,0.6559999999999999
3.434,3.2969999999999997
0.262,0.284
0.356,0.396
1.435,1.4509999999999998
0.561,0.557
0.334,0.317
0.217,0.111
0.168,0.275
1.545,1.252
1.578,1.3840000000000001
1.361,1.325
0.948,1.422
0.847,0.8959999999999999
1.200,0.584
0.076,0.084
0.375,0.47100000000000003
1.021,1.026
0.269,0.183
1.069,1.075
1.678,2.528
0.532,0.556
2.119,0.504
1.450,1.5019999999999998
0.400,0.493
0.995,1.0090000000000001
1.700,1.75
1.726,1.6440000000000001
0.287,0.294
5.880,5.954
0.116,0.136
2.577,1.8319999999999999
1.051,1.3119999999999998
0.569,0.547
0.153,0.177
0.000,0.5
1.916,3.1319999999999997
1.355,1.1520000000000001
0.177,0.17300000000000001
1.234,0.877
0.352,0.349
0.553,0.579
0.425,0.409
1.246,1.247
3.672,3.735
0.130,0.14
0.109,0.094
1.380,1.288
2.172,1.5619999999999998
0.294,0.37200000000000005
0.329,0.348
0.355,0.16899999999999998
0.778,0.20800000000000002
0.389,0.376
0.296,0.292
4.330,4.352
0.305,0.309
1.187,1.19
0.312,0.33799999999999997
0.130,0.34299999999999997
7.456,7.519
1.022,0.997
0.870,0.8440000000000001
1.262,1.531
0.699,0.675
0.194,0.158
0.142,0.126
1.979,2.017
0.513,0.41100000000000003
1.883,1.925
1.852,2.0
0.768,0.556
1.196,0.795
0.650,0.377
0.211,0.84
1.052,1.033
1.668,1.537
0.000,0.055
1.349,0.257
0.401,0.529
1.574,1.6159999999999999
0.158,0.134
0.155,0.057
2.319,0.295
7.323,7.343999999999999
0.110,0.831
1.092,1.271
1.894,1.926
6.163,6.146
0.286,0.254
0.327,0.32899999999999996
1.664,1.6469999999999998
0.192,0.18600000000000003
0.360,0.423
1.695,1.695
0.972,0.46299999999999997
0.243,0.239
1.330,1.3619999999999999
0.444,0.44799999999999995
0.116,0.19
0.000,0.113
0.358,0.326
0.241,0.209
0.120,0.109
0.320,0.28600000000000003
1.126,1.146
0.515,0.51
0.086,1.07
1.314,1.274
0.138,0.11
0.255,0.24
0.285,0.252
0.614,0.601
0.343,0.335
0.381,0.289
0.998,1.117
0.528,2.45
1.041,1.041
0.150,0.153
0.135,0.11900000000000001
1.862,1.902
1.727,1.725
3.694,3.717
1.448,1.4609999999999999
1.750,1.555
0.000,0.49700000000000005
1.032,0.9470000000000001
0.297,0.303
4.359,4.342
0.419,0.39899999999999997
0.673,0.669
0.087,0.08199999999999999
2.422,2.428
1.830,2.685
0.438,0.535
0.049,0.022000000000000002
1.976,1.96
0.435,0.46
5.385,5.39
1.211,1.229
0.274,0.268
0.313,0.316
2.863,0.608
0.182,0.135
0.672,0.675
0.021,0.141
3.927,7.813
3.872,4.883
0.547,0.5539999999999999
2.923,3.073
1.266,0.9359999999999999
0.075,0.075
1.479,0.597
0.632,0.5820000000000001
2.769,2.713
2.351,2.281
0.000,0.35200000000000004
3.914,4.135
2.230,2.347
0.215,0.23800000000000002
0.465,0.446
0.360,0.501
1.258,0.20600000000000002
2.222,2.219
0.966,1.034
2.534,2.505
1.804,0.168
2.403,1.9680000000000002
0.134,0.152
0.210,0.228
0.775,0.787
1.047,1.051
1.378,1.365
1.509,1.531
0.585,0.207
0.129,0.076
0.312,0.27699999999999997
0.497,0.462
0.723,0.648
0.539,0.32799999999999996
1.442,0.909
1.967,1.972
0.197,0.28600000000000003
0.710,0.703
0.551,0.5329999999999999
1.058,1.589
0.023,0.019
0.600,0.578
0.914,0.856
0.861,0.841
0.749,1.569
3.751,3.779
0.440,0.316
2.291,2.286
1.246,1.246
0.308,0.013000000000000001
1.055,1.058
0.765,0.84
2.003,2.019
0.427,0.293
0.829,0.8420000000000001
1.846,1.35
0.672,0.17
0.696,0.5489999999999999
0.122,0.171
1.992,4.0760000000000005
0.566,0.057
1.520,1.554
0.334,0.335
0.143,0.135
0.693,0.7040000000000001
0.200,0.174
0.148,0.09699999999999999
0.489,0.40700000000000003
3.751,3.832
0.164,0.168
2.818,4.779
0.275,1.028
0.886,0.9359999999999999
1.292,1.301
0.179,0.252
0.419,0.45
0.167,0.155
2.491,2.531
1.971,1.979
0.402,0.45799999999999996
0.756,0.187
0.308,0.282
0.759,0.759
0.224,0.21899999999999997
0.216,0.179
1.091,1.2009999999999998
0.211,0.38799999999999996
2.133,1.114
2.133,1.114
0.422,0.34299999999999997
0.409,0.272
0.097,0.091
0.098,0.14
2.999,5.247000000000001
0.125,0.10800000000000001
0.165,0.177
0.152,0.13699999999999998
0.856,0.858
0.213,0.24
0.984,1.101
2.162,2.1
0.217,0.21100000000000002
0.451,0.493
1.602,1.633
2.169,0.36200000000000004
0.654,0.5670000000000001
0.701,0.395
0.433,0.446
0.620,0.589
0.432,0.37799999999999995
0.671,0.5529999999999999
0.552,0.584
1.726,1.6440000000000001
0.815,0.816
0.645,0.648
0.193,0.201
0.959,0.9990000000000001
1.070,0.778
1.564,1.598
1.985,1.287
1.938,1.9480000000000002
0.557,0.5760000000000001
1.088,0.153
0.120,0.125
0.321,0.672
1.006,0.992
0.583,0.562
0.605,0.654
0.174,0.168
0.244,0.134
1.003,0.972
0.970,0.513
2.933,5.646
1.901,1.99
0.426,0.43700000000000006
0.653,1.61
2.524,2.5860000000000003
2.044,2.049
0.117,0.105
0.375,0.34299999999999997
0.817,1.5430000000000001
1.679,1.6469999999999998
1.101,0.32899999999999996
1.016,1.0190000000000001
0.105,0.07400000000000001
0.441,0.282
1.549,1.4269999999999998
0.269,0.22399999999999998
1.460,1.7730000000000001
0.055,0.057999999999999996
1.165,1.013
0.972,1.167
1.296,1.327
0.817,0.84
0.182,0.146
2.582,2.532
0.519,0.521
1.079,0.706
0.194,0.175
0.591,0.584
4.228,4.311
1.338,1.3259999999999998
0.311,1.3230000000000002
0.867,0.873
0.257,0.209
0.150,0.153
3.674,3.718
0.302,0.28800000000000003
2.340,2.355
0.373,0.32799999999999996
0.137,0.17300000000000001
0.285,0.253
0.334,0.317
0.739,0.7659999999999999
1.341,1.285
0.037,0.045
0.373,0.401
0.521,0.531
0.525,0.534
0.379,0.415
0.311,0.319
0.544,0.55
2.145,2.104
0.228,0.10400000000000001
0.815,0.715
0.158,0.134
0.000,0.012
0.242,0.307
0.687,0.7509999999999999
1.289,1.383
0.207,0.409
0.465,0.446
0.771,0.613
0.353,0.324
1.521,1.54
0.531,0.52
0.021,0.032
0.912,1.113
0.406,0.43
0.471,0.469
0.577,0.525
2.095,0.107
0.383,0.45399999999999996
0.327,0.316
0.361,0.366
0.588,0.542
0.531,0.43200000000000005
0.355,0.375
2.017,2.006
1.679,1.617
0.189,0.171
1.145,1.026
0.606,0.59
1.751,1.265
1.704,1.7380000000000002
2.844,3.6060000000000003
0.476,0.081
2.779,2.793
1.063,1.473
1.364,1.3559999999999999
0.233,0.198
0.436,0.396
1.661,1.694
0.461,0.4
0.812,0.8740000000000001
0.390,0.397
0.909,0.833
1.440,0.022000000000000002
0.987,0.973
0.379,0.317
1.225,1.253
0.713,0.7140000000000001
0.263,0.068
0.432,0.426
0.152,0.182
0.313,0.318
1.520,1.554
0.411,0.41200000000000003
1.025,1.018
1.578,1.598
0.343,0.353
6.115,6.105
2.340,2.332
2.203,2.289
1.339,1.385
1.357,1.361
0.686,1.0390000000000001
0.136,0.052000000000000005
0.170,0.17800000000000002
1.613,1.524
0.629,0.63
0.021,0.032
1.194,1.178
0.514,0.46299999999999997
0.128,0.1
0.102,0.105
0.055,0.106
0.820,0.818
5.084,5.092
0.533,0.044000000000000004
4.856,4.867
0.038,0.02
0.638,0.115
0.435,0.434
2.903,3.6210000000000004
0.115,0.076
0.769,0.945
0.684,0.6409999999999999
0.638,0.637
4.713,4.637
0.143,0.157
0.500,0.469
0.126,0.09699999999999999
0.000,0.106
0.584,0.498
1.035,0.972
0.091,0.057999999999999996
1.364,1.3559999999999999
1.456,1.4669999999999999
0.682,0.943
0.927,0.873
0.778,0.456
0.972,0.973
0.000,0.491
0.907,0.987
0.748,1.133
0.192,0.174
0.523,0.517
0.401,0.39899999999999997
1.202,1.439
0.436,0.431
0.720,0.6679999999999999
1.556,1.62
