User_ID,cat,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Purchase,aver,prob
1004315,8,M,18-25,4,C,2,0,123923,,
1004315,9,M,18-25,4,C,2,0,50725,,
1004315,11,M,18-25,4,C,2,0,29404,,
1004315,12,M,18-25,4,C,2,0,42290,,
1004315,13,M,18-25,4,C,2,0,21577,,
1004315,14,M,18-25,4,C,2,0,69659,,
1004315,15,M,18-25,4,C,2,0,125215,,
1004315,16,M,18-25,4,C,2,0,93213,,
1004315,17,M,18-25,4,C,2,0,21470,,
1004315,18,M,18-25,4,C,2,0,42278,,
1004315,20,M,18-25,4,C,2,0,244,,
1004316,1,M,26-35,6,C,1,1,62864,,
1004316,2,M,26-35,6,C,1,1,38209,,
1004316,3,M,26-35,6,C,1,1,11037,,
1004316,4,M,26-35,6,C,1,1,11037,,
1004316,5,M,26-35,6,C,1,1,59939,,
1004316,6,M,26-35,6,C,1,1,18853,,
1004316,8,M,26-35,6,C,1,1,84229,,
1004316,14,M,26-35,6,C,1,1,26953,,
1004316,15,M,26-35,6,C,1,1,21753,,
1004316,16,M,26-35,6,C,1,1,58948,,
1004317,1,F,36-45,14,B,0,0,157581,,
1004317,2,F,36-45,14,B,0,0,175405,,
1004317,3,F,36-45,14,B,0,0,4467,,
1004317,4,F,36-45,14,B,0,0,21473,,
1004317,5,F,36-45,14,B,0,0,44964,,
1004317,8,F,36-45,14,B,0,0,51626,,
1004317,9,F,36-45,14,B,0,0,87547,,
1004317,11,F,36-45,14,B,0,0,15934,,
1004317,13,F,36-45,14,B,0,0,10073,,
1004317,14,F,36-45,14,B,0,0,31615,,
1004317,15,F,36-45,14,B,0,0,217640,,
1004317,16,F,36-45,14,B,0,0,24257,,
1004317,17,F,36-45,14,B,0,0,24998,,
1004317,20,F,36-45,14,B,0,0,256,,
1004318,1,M,26-35,5,B,3,0,1068075,,
1004318,2,M,26-35,5,B,3,0,667739,,
1004318,3,M,26-35,5,B,3,0,76704,,
1004318,4,M,26-35,5,B,3,0,254357,,
1004318,5,M,26-35,5,B,3,0,773849,,
1004318,6,M,26-35,5,B,3,0,321257,,
1004318,7,M,26-35,5,B,3,0,46457,,
1004318,8,M,26-35,5,B,3,0,908405,,
1004318,9,M,26-35,5,B,3,0,113257,,
1004318,10,M,26-35,5,B,3,0,19072,,
1004318,11,M,26-35,5,B,3,0,84344,,
1004318,12,M,26-35,5,B,3,0,36803,,
1004318,13,M,26-35,5,B,3,0,49405,,
1004318,14,M,26-35,5,B,3,0,333691,,
1004318,15,M,26-35,5,B,3,0,282563,,
1004318,16,M,26-35,5,B,3,0,379639,,
1004318,17,M,26-35,5,B,3,0,224810,,
1004318,18,M,26-35,5,B,3,0,52547,,
1004318,20,M,26-35,5,B,3,0,600,,
1004319,1,M,36-45,7,C,2,1,82016,,
1004319,2,M,36-45,7,C,2,1,9672,,
1004319,4,M,36-45,7,C,2,1,10478,,
1004319,5,M,36-45,7,C,2,1,51158,,
1004319,8,M,36-45,7,C,2,1,71220,,
1004319,9,M,36-45,7,C,2,1,10618,,
1004319,10,M,36-45,7,C,2,1,14459,,
1004319,11,M,36-45,7,C,2,1,23313,,
1004319,13,M,36-45,7,C,2,1,15401,,
1004319,14,M,36-45,7,C,2,1,21979,,
1004319,15,M,36-45,7,C,2,1,39856,,
1004319,16,M,36-45,7,C,2,1,53279,,
1004319,18,M,36-45,7,C,2,1,24415,,
1004320,1,M,26-35,5,C,1,0,567964,,
1004320,2,M,26-35,5,C,1,0,371880,,
1004320,4,M,26-35,5,C,1,0,29084,,
1004320,5,M,26-35,5,C,1,0,128080,,
1004320,6,M,26-35,5,C,1,0,69401,,
1004320,8,M,26-35,5,C,1,0,198691,,
1004320,9,M,26-35,5,C,1,0,12854,,
1004320,11,M,26-35,5,C,1,0,23454,,
1004320,14,M,26-35,5,C,1,0,31445,,
1004320,15,M,26-35,5,C,1,0,144179,,
1004320,16,M,26-35,5,C,1,0,92825,,
1004320,17,M,26-35,5,C,1,0,66179,,
1004320,18,M,26-35,5,C,1,0,51698,,
1004320,20,M,26-35,5,C,1,0,609,,
1004321,1,M,46-50,7,C,3,1,81902,,
1004321,2,M,46-50,7,C,3,1,25889,,
1004321,3,M,46-50,7,C,3,1,9930,,
1004321,5,M,46-50,7,C,3,1,155044,,
1004321,6,M,46-50,7,C,3,1,22837,,
1004321,8,M,46-50,7,C,3,1,65534,,
1004321,9,M,46-50,7,C,3,1,6885,,
1004321,12,M,46-50,7,C,3,1,8023,,
1004321,14,M,46-50,7,C,3,1,21100,,
1004321,15,M,46-50,7,C,3,1,26893,,
1004321,16,M,46-50,7,C,3,1,31374,,
1004321,18,M,46-50,7,C,3,1,28308,,
1004321,19,M,46-50,7,C,3,1,36,,
1004322,1,F,51-55,6,B,1,0,583312,,
1004322,2,F,51-55,6,B,1,0,354869,,
1004322,3,F,51-55,6,B,1,0,45746,,
1004322,4,F,51-55,6,B,1,0,104825,,
1004322,5,F,51-55,6,B,1,0,457272,,
1004322,6,F,51-55,6,B,1,0,202000,,
1004322,8,F,51-55,6,B,1,0,871795,,
1004322,9,F,51-55,6,B,1,0,88769,,
1004322,10,F,51-55,6,B,1,0,45560,,
1004322,11,F,51-55,6,B,1,0,39269,,
1004322,12,F,51-55,6,B,1,0,67598,,
1004322,13,F,51-55,6,B,1,0,60592,,
1004322,14,F,51-55,6,B,1,0,232604,,
1004322,15,F,51-55,6,B,1,0,210105,,
1004322,16,F,51-55,6,B,1,0,444944,,
1004322,17,F,51-55,6,B,1,0,148886,,
1004322,18,F,51-55,6,B,1,0,28916,,
1004323,1,M,18-25,4,C,2,0,334765,,
1004323,2,M,18-25,4,C,2,0,186182,,
1004323,3,M,18-25,4,C,2,0,160475,,
1004323,4,M,18-25,4,C,2,0,198809,,
1004323,5,M,18-25,4,C,2,0,186808,,
1004323,6,M,18-25,4,C,2,0,62675,,
1004323,7,M,18-25,4,C,2,0,16280,,
1004323,8,M,18-25,4,C,2,0,143679,,
1004323,9,M,18-25,4,C,2,0,71005,,
1004323,10,M,18-25,4,C,2,0,12762,,
1004323,11,M,18-25,4,C,2,0,12069,,
1004323,12,M,18-25,4,C,2,0,53211,,
1004323,13,M,18-25,4,C,2,0,32804,,
1004323,14,M,18-25,4,C,2,0,76071,,
1004323,15,M,18-25,4,C,2,0,50917,,
1004323,16,M,18-25,4,C,2,0,119861,,
1004323,17,M,18-25,4,C,2,0,83296,,
1004323,18,M,18-25,4,C,2,0,9593,,
1004324,1,M,26-35,5,A,1,0,54590,,
1004324,2,M,26-35,5,A,1,0,15782,,
1004324,5,M,26-35,5,A,1,0,19547,,
1004324,6,M,26-35,5,A,1,0,99409,,
1004324,8,M,26-35,5,A,1,0,132116,,
1004324,10,M,26-35,5,A,1,0,43674,,
1004324,13,M,26-35,5,A,1,0,24678,,
1004324,14,M,26-35,5,A,1,0,15782,,
1004324,15,M,26-35,5,A,1,0,42272,,
1004324,16,M,26-35,5,A,1,0,5508,,
1004324,17,M,26-35,5,A,1,0,37800,,
1004325,1,M,26-35,0,C,4+,1,27390,,
1004325,2,M,26-35,0,C,4+,1,7798,,
1004325,3,M,26-35,0,C,4+,1,8243,,
1004325,4,M,26-35,0,C,4+,1,8243,,
1004325,5,M,26-35,0,C,4+,1,17088,,
1004325,8,M,26-35,0,C,4+,1,55068,,
1004325,9,M,26-35,0,C,4+,1,7798,,
1004325,11,M,26-35,0,C,4+,1,4606,,
1004325,12,M,26-35,0,C,4+,1,6055,,
1004325,16,M,26-35,0,C,4+,1,6118,,
1004325,17,M,26-35,0,C,4+,1,25710,,
1004325,20,M,26-35,0,C,4+,1,253,,
1004326,1,F,46-50,13,B,1,1,81928,,
1004326,5,F,46-50,13,B,1,1,76886,,
1004326,6,F,46-50,13,B,1,1,59698,,
1004326,8,F,46-50,13,B,1,1,488358,,
1004326,12,F,46-50,13,B,1,1,1739,,
1004326,13,F,46-50,13,B,1,1,15951,,
1004326,14,F,46-50,13,B,1,1,67702,,
1004326,15,F,46-50,13,B,1,1,6088,,
1004326,16,F,46-50,13,B,1,1,48050,,
1004326,17,F,46-50,13,B,1,1,50983,,
1004326,20,F,46-50,13,B,1,1,259,,
1004327,1,M,36-45,17,B,1,0,622056,,
1004327,2,M,36-45,17,B,1,0,376734,,
1004327,3,M,36-45,17,B,1,0,15969,,
1004327,4,M,36-45,17,B,1,0,34123,,
1004327,5,M,36-45,17,B,1,0,136640,,
1004327,6,M,36-45,17,B,1,0,119999,,
1004327,8,M,36-45,17,B,1,0,370492,,
1004327,9,M,36-45,17,B,1,0,19074,,
1004327,10,M,36-45,17,B,1,0,90896,,
1004327,11,M,36-45,17,B,1,0,116261,,
1004327,12,M,36-45,17,B,1,0,15177,,
1004327,13,M,36-45,17,B,1,0,85757,,
1004327,14,M,36-45,17,B,1,0,98109,,
1004327,15,M,36-45,17,B,1,0,509641,,
1004327,16,M,36-45,17,B,1,0,394144,,
1004327,17,M,36-45,17,B,1,0,24326,,
1004327,18,M,36-45,17,B,1,0,7181,,
1004327,19,M,36-45,17,B,1,0,60,,
1004328,1,M,51-55,3,C,1,1,765810,,
1004328,2,M,51-55,3,C,1,1,221197,,
1004328,3,M,51-55,3,C,1,1,37421,,
1004328,4,M,51-55,3,C,1,1,29409,,
1004328,5,M,51-55,3,C,1,1,326632,,
1004328,6,M,51-55,3,C,1,1,289542,,
1004328,8,M,51-55,3,C,1,1,550810,,
1004328,9,M,51-55,3,C,1,1,32835,,
1004328,10,M,51-55,3,C,1,1,88354,,
1004328,11,M,51-55,3,C,1,1,88149,,
1004328,13,M,51-55,3,C,1,1,80493,,
1004328,14,M,51-55,3,C,1,1,213457,,
1004328,15,M,51-55,3,C,1,1,202122,,
1004328,16,M,51-55,3,C,1,1,395163,,
1004328,17,M,51-55,3,C,1,1,215362,,
1004328,18,M,51-55,3,C,1,1,36062,,
1004329,1,F,26-35,14,B,0,1,432872,,
1004329,2,F,26-35,14,B,0,1,239671,,
1004329,3,F,26-35,14,B,0,1,95197,,
1004329,4,F,26-35,14,B,0,1,91446,,
1004329,5,F,26-35,14,B,0,1,183418,,
1004329,6,F,26-35,14,B,0,1,117147,,
1004329,8,F,26-35,14,B,0,1,317031,,
1004329,9,F,26-35,14,B,0,1,42085,,
1004329,10,F,26-35,14,B,0,1,22800,,
1004329,11,F,26-35,14,B,0,1,57961,,
1004329,12,F,26-35,14,B,0,1,21415,,
1004329,13,F,26-35,14,B,0,1,84812,,
1004329,14,F,26-35,14,B,0,1,96340,,
1004329,15,F,26-35,14,B,0,1,80936,,
1004329,16,F,26-35,14,B,0,1,301193,,
1004329,17,F,26-35,14,B,0,1,70973,,
1004329,18,F,26-35,14,B,0,1,20418,,
1004329,19,F,26-35,14,B,0,1,36,,
1004330,1,F,46-50,6,B,2,1,39123,,
1004330,2,F,46-50,6,B,2,1,11675,,
1004330,3,F,46-50,6,B,2,1,5747,,
1004330,4,F,46-50,6,B,2,1,5747,,
1004330,5,F,46-50,6,B,2,1,22766,,
1004330,6,F,46-50,6,B,2,1,11993,,
1004330,8,F,46-50,6,B,2,1,162065,,
1004330,14,F,46-50,6,B,2,1,37911,,
1004330,16,F,46-50,6,B,2,1,28524,,
1004330,17,F,46-50,6,B,2,1,15455,,
1004330,18,F,46-50,6,B,2,1,6996,,
1004330,19,F,46-50,6,B,2,1,60,,
1004331,1,M,36-45,6,B,3,0,119583,,
1004331,2,M,36-45,6,B,3,0,33970,,
1004331,5,M,36-45,6,B,3,0,34757,,
1004331,6,M,36-45,6,B,3,0,58273,,
1004331,8,M,36-45,6,B,3,0,14076,,
1004331,11,M,36-45,6,B,3,0,10942,,
1004331,13,M,36-45,6,B,3,0,3596,,
1004331,16,M,36-45,6,B,3,0,59867,,
1004331,20,M,36-45,6,B,3,0,119,,
1004332,1,F,26-35,3,C,4+,1,23480,,
1004332,2,F,26-35,3,C,4+,1,23179,,
1004332,5,F,26-35,3,C,4+,1,25910,,
1004332,6,F,26-35,3,C,4+,1,40402,,
1004332,8,F,26-35,3,C,4+,1,108814,,
1004332,11,F,26-35,3,C,4+,1,7759,,
1004332,14,F,26-35,3,C,4+,1,10048,,
1004332,15,F,26-35,3,C,4+,1,20570,,
1004332,16,F,26-35,3,C,4+,1,22495,,
1004332,17,F,26-35,3,C,4+,1,19539,,
1004333,1,M,51-55,2,C,1,1,676174,,
1004333,2,M,51-55,2,C,1,1,340718,,
1004333,3,M,51-55,2,C,1,1,37976,,
1004333,4,M,51-55,2,C,1,1,119579,,
1004333,5,M,51-55,2,C,1,1,131547,,
1004333,6,M,51-55,2,C,1,1,48224,,
1004333,8,M,51-55,2,C,1,1,133101,,
1004333,9,M,51-55,2,C,1,1,142692,,
1004333,10,M,51-55,2,C,1,1,23315,,
1004333,11,M,51-55,2,C,1,1,78723,,
1004333,13,M,51-55,2,C,1,1,65101,,
1004333,14,M,51-55,2,C,1,1,5436,,
1004333,15,M,51-55,2,C,1,1,780409,,
1004333,16,M,51-55,2,C,1,1,97785,,
1004333,17,M,51-55,2,C,1,1,47083,,
1004333,18,M,51-55,2,C,1,1,24573,,
1004334,1,M,26-35,1,C,0,0,477572,,
1004334,2,M,26-35,1,C,0,0,298128,,
1004334,3,M,26-35,1,C,0,0,18951,,
1004334,4,M,26-35,1,C,0,0,1419,,
1004334,5,M,26-35,1,C,0,0,132448,,
1004334,6,M,26-35,1,C,0,0,43514,,
1004334,8,M,26-35,1,C,0,0,76000,,
1004334,9,M,26-35,1,C,0,0,51581,,
1004334,11,M,26-35,1,C,0,0,329573,,
1004334,12,M,26-35,1,C,0,0,1754,,
1004334,13,M,26-35,1,C,0,0,24546,,
1004334,14,M,26-35,1,C,0,0,25067,,
1004334,15,M,26-35,1,C,0,0,456822,,
1004334,16,M,26-35,1,C,0,0,114376,,
1004334,18,M,26-35,1,C,0,0,1881,,
1004334,20,M,26-35,1,C,0,0,254,,
1004335,1,M,36-45,0,B,3,0,1253454,,
1004335,2,M,36-45,0,B,3,0,582298,,
1004335,3,M,36-45,0,B,3,0,115309,,
1004335,4,M,36-45,0,B,3,0,181602,,
1004335,5,M,36-45,0,B,3,0,573320,,
1004335,6,M,36-45,0,B,3,0,276586,,
1004335,8,M,36-45,0,B,3,0,742698,,
1004335,9,M,36-45,0,B,3,0,76151,,
1004335,10,M,36-45,0,B,3,0,69332,,
1004335,11,M,36-45,0,B,3,0,113631,,
1004335,12,M,36-45,0,B,3,0,20448,,
1004335,13,M,36-45,0,B,3,0,81765,,
1004335,14,M,36-45,0,B,3,0,347404,,
1004335,15,M,36-45,0,B,3,0,405933,,
1004335,16,M,36-45,0,B,3,0,594203,,
1004335,17,M,36-45,0,B,3,0,146386,,
1004335,18,M,36-45,0,B,3,0,29708,,
1004335,20,M,36-45,0,B,3,0,593,,
1004336,1,F,26-35,0,B,4+,0,77563,,
1004336,2,F,26-35,0,B,4+,0,61061,,
1004336,3,F,26-35,0,B,4+,0,67630,,
1004336,4,F,26-35,0,B,4+,0,93674,,
1004336,5,F,26-35,0,B,4+,0,387372,,
1004336,6,F,26-35,0,B,4+,0,54121,,
1004336,8,F,26-35,0,B,4+,0,67375,,
1004336,9,F,26-35,0,B,4+,0,22749,,
1004336,11,F,26-35,0,B,4+,0,77635,,
1004336,12,F,26-35,0,B,4+,0,5303,,
1004336,13,F,26-35,0,B,4+,0,47295,,
1004336,14,F,26-35,0,B,4+,0,88307,,
1004336,15,F,26-35,0,B,4+,0,5913,,
1004336,16,F,26-35,0,B,4+,0,35370,,
1004336,17,F,26-35,0,B,4+,0,14102,,
1004337,1,M,18-25,20,C,4+,0,409952,,
1004337,2,M,18-25,20,C,4+,0,185950,,
1004337,3,M,18-25,20,C,4+,0,38469,,
1004337,4,M,18-25,20,C,4+,0,32161,,
1004337,5,M,18-25,20,C,4+,0,209075,,
1004337,6,M,18-25,20,C,4+,0,145633,,
1004337,8,M,18-25,20,C,4+,0,349841,,
1004337,9,M,18-25,20,C,4+,0,19602,,
1004337,10,M,18-25,20,C,4+,0,20152,,
1004337,11,M,18-25,20,C,4+,0,508296,,
1004337,13,M,18-25,20,C,4+,0,60148,,
1004337,14,M,18-25,20,C,4+,0,33097,,
1004337,15,M,18-25,20,C,4+,0,205767,,
1004337,16,M,18-25,20,C,4+,0,175261,,
1004337,17,M,18-25,20,C,4+,0,141250,,
1004337,18,M,18-25,20,C,4+,0,23124,,
1004337,19,M,18-25,20,C,4+,0,61,,
1004338,1,F,18-25,5,C,0,0,51371,,
1004338,2,F,18-25,5,C,0,0,45622,,
1004338,3,F,18-25,5,C,0,0,24296,,
1004338,4,F,18-25,5,C,0,0,24296,,
1004338,5,F,18-25,5,C,0,0,84775,,
1004338,6,F,18-25,5,C,0,0,15812,,
1004338,8,F,18-25,5,C,0,0,29230,,
1004338,11,F,18-25,5,C,0,0,7033,,
1004338,14,F,18-25,5,C,0,0,8002,,
1004338,15,F,18-25,5,C,0,0,16825,,
1004338,16,F,18-25,5,C,0,0,16451,,
1004338,20,F,18-25,5,C,0,0,487,,
1004339,1,M,26-35,2,C,3,0,400322,,
1004339,2,M,26-35,2,C,3,0,83123,,
1004339,3,M,26-35,2,C,3,0,15994,,
1004339,5,M,26-35,2,C,3,0,55275,,
1004339,6,M,26-35,2,C,3,0,34799,,
1004339,8,M,26-35,2,C,3,0,38850,,
1004339,11,M,26-35,2,C,3,0,15337,,
1004339,13,M,26-35,2,C,3,0,11453,,
1004339,14,M,26-35,2,C,3,0,15404,,
1004339,15,M,26-35,2,C,3,0,148711,,
1004339,16,M,26-35,2,C,3,0,225148,,
1004339,17,M,26-35,2,C,3,0,38454,,
1004339,20,M,26-35,2,C,3,0,373,,
1004340,1,F,26-35,17,C,1,0,11719,,
1004340,3,F,26-35,17,C,1,0,10922,,
1004340,4,F,26-35,17,C,1,0,10922,,
1004340,5,F,26-35,17,C,1,0,26518,,
1004340,6,F,26-35,17,C,1,0,20422,,
1004340,8,F,26-35,17,C,1,0,44710,,
1004340,12,F,26-35,17,C,1,0,10922,,
1004340,14,F,26-35,17,C,1,0,15898,,
1004340,17,F,26-35,17,C,1,0,6993,,
1004340,20,F,26-35,17,C,1,0,118,,
1004341,1,M,36-45,17,C,1,0,131824,,
1004341,2,M,36-45,17,C,1,0,57951,,
1004341,5,M,36-45,17,C,1,0,28043,,
1004341,8,M,36-45,17,C,1,0,105497,,
1004341,9,M,36-45,17,C,1,0,30749,,
1004341,15,M,36-45,17,C,1,0,57888,,
1004341,16,M,36-45,17,C,1,0,38661,,
1004341,17,M,36-45,17,C,1,0,35210,,
1004341,18,M,36-45,17,C,1,0,8607,,
1004341,19,M,36-45,17,C,1,0,48,,
1004342,1,M,26-35,0,C,2,1,889730,,
1004342,2,M,26-35,0,C,2,1,474724,,
1004342,3,M,26-35,0,C,2,1,81487,,
1004342,4,M,26-35,0,C,2,1,32369,,
1004342,5,M,26-35,0,C,2,1,398074,,
1004342,6,M,26-35,0,C,2,1,86982,,
1004342,8,M,26-35,0,C,2,1,241138,,
1004342,9,M,26-35,0,C,2,1,74420,,
1004342,10,M,26-35,0,C,2,1,15906,,
1004342,11,M,26-35,0,C,2,1,101643,,
1004342,12,M,26-35,0,C,2,1,27322,,
1004342,13,M,26-35,0,C,2,1,771,,
1004342,14,M,26-35,0,C,2,1,76480,,
1004342,15,M,26-35,0,C,2,1,500441,,
1004342,16,M,26-35,0,C,2,1,252857,,
1004342,17,M,26-35,0,C,2,1,50141,,
1004342,18,M,26-35,0,C,2,1,8357,,
1004342,19,M,26-35,0,C,2,1,13,,
1004343,1,M,26-35,12,C,1,1,317280,,
1004343,2,M,26-35,12,C,1,1,104097,,
1004343,3,M,26-35,12,C,1,1,10861,,
1004343,4,M,26-35,12,C,1,1,10861,,
1004343,5,M,26-35,12,C,1,1,185028,,
1004343,6,M,26-35,12,C,1,1,218564,,
1004343,8,M,26-35,12,C,1,1,341497,,
1004343,9,M,26-35,12,C,1,1,15484,,
1004343,10,M,26-35,12,C,1,1,5361,,
1004343,11,M,26-35,12,C,1,1,23812,,
1004343,13,M,26-35,12,C,1,1,33625,,
1004343,14,M,26-35,12,C,1,1,152267,,
1004343,15,M,26-35,12,C,1,1,90150,,
1004343,16,M,26-35,12,C,1,1,287322,,
1004343,17,M,26-35,12,C,1,1,21467,,
1004344,1,M,26-35,1,A,4+,0,1727525,,
1004344,2,M,26-35,1,A,4+,0,882450,,
1004344,3,M,26-35,1,A,4+,0,267317,,
1004344,4,M,26-35,1,A,4+,0,337025,,
1004344,5,M,26-35,1,A,4+,0,1603106,,
1004344,6,M,26-35,1,A,4+,0,587557,,
1004344,7,M,26-35,1,A,4+,0,79089,,
1004344,8,M,26-35,1,A,4+,0,1993492,,
1004344,9,M,26-35,1,A,4+,0,200577,,
1004344,10,M,26-35,1,A,4+,0,136475,,
1004344,11,M,26-35,1,A,4+,0,539231,,
1004344,12,M,26-35,1,A,4+,0,140107,,
1004344,13,M,26-35,1,A,4+,0,147049,,
1004344,14,M,26-35,1,A,4+,0,515659,,
1004344,15,M,26-35,1,A,4+,0,795312,,
1004344,16,M,26-35,1,A,4+,0,896933,,
1004344,17,M,26-35,1,A,4+,0,256949,,
1004344,18,M,26-35,1,A,4+,0,126547,,
1004345,1,F,26-35,14,B,1,0,384236,,
1004345,2,F,26-35,14,B,1,0,272358,,
1004345,3,F,26-35,14,B,1,0,90984,,
1004345,4,F,26-35,14,B,1,0,157958,,
1004345,5,F,26-35,14,B,1,0,985277,,
1004345,6,F,26-35,14,B,1,0,164438,,
1004345,7,F,26-35,14,B,1,0,6927,,
1004345,8,F,26-35,14,B,1,0,1170797,,
1004345,9,F,26-35,14,B,1,0,77412,,
1004345,10,F,26-35,14,B,1,0,28956,,
1004345,11,F,26-35,14,B,1,0,73467,,
1004345,12,F,26-35,14,B,1,0,97953,,
1004345,13,F,26-35,14,B,1,0,66674,,
1004345,14,F,26-35,14,B,1,0,570382,,
1004345,15,F,26-35,14,B,1,0,147489,,
1004345,16,F,26-35,14,B,1,0,212413,,
1004345,17,F,26-35,14,B,1,0,158755,,
1004345,18,F,26-35,14,B,1,0,11914,,
1004345,19,F,26-35,14,B,1,0,60,,
1004346,1,M,18-25,17,B,2,1,140434,,
1004346,2,M,18-25,17,B,2,1,58387,,
1004346,3,M,18-25,17,B,2,1,17614,,
1004346,4,M,18-25,17,B,2,1,8007,,
1004346,5,M,18-25,17,B,2,1,135424,,
1004346,6,M,18-25,17,B,2,1,135467,,
1004346,8,M,18-25,17,B,2,1,92850,,
1004346,9,M,18-25,17,B,2,1,15421,,
1004346,10,M,18-25,17,B,2,1,113238,,
1004346,11,M,18-25,17,B,2,1,15392,,
1004346,13,M,18-25,17,B,2,1,40199,,
1004346,14,M,18-25,17,B,2,1,4579,,
1004346,15,M,18-25,17,B,2,1,49635,,
1004346,16,M,18-25,17,B,2,1,79361,,
1004346,20,M,18-25,17,B,2,1,604,,
1004347,1,F,18-25,20,C,1,0,228480,,
1004347,2,F,18-25,20,C,1,0,67433,,
1004347,3,F,18-25,20,C,1,0,41028,,
1004347,4,F,18-25,20,C,1,0,27429,,
1004347,5,F,18-25,20,C,1,0,204965,,
1004347,6,F,18-25,20,C,1,0,79381,,
1004347,8,F,18-25,20,C,1,0,243944,,
1004347,10,F,18-25,20,C,1,0,19250,,
1004347,11,F,18-25,20,C,1,0,53957,,
1004347,12,F,18-25,20,C,1,0,5936,,
1004347,13,F,18-25,20,C,1,0,26173,,
1004347,14,F,18-25,20,C,1,0,99929,,
1004347,15,F,18-25,20,C,1,0,84995,,
1004347,16,F,18-25,20,C,1,0,236676,,
1004347,17,F,18-25,20,C,1,0,38731,,
1004347,18,F,18-25,20,C,1,0,3000,,
1004347,20,F,18-25,20,C,1,0,610,,
1004348,1,M,46-50,0,C,1,1,11599,,
1004348,2,M,46-50,0,C,1,1,24819,,
1004348,4,M,46-50,0,C,1,1,686,,
1004348,5,M,46-50,0,C,1,1,66442,,
1004348,6,M,46-50,0,C,1,1,11599,,
1004348,8,M,46-50,0,C,1,1,105048,,
1004348,11,M,46-50,0,C,1,1,8070,,
1004348,14,M,46-50,0,C,1,1,16182,,
1004348,15,M,46-50,0,C,1,1,13220,,
1004348,16,M,46-50,0,C,1,1,8050,,
1004348,17,M,46-50,0,C,1,1,29836,,
1004348,20,M,46-50,0,C,1,1,487,,
1004349,1,M,18-25,2,C,0,0,15869,,
1004349,2,M,18-25,2,C,0,0,8051,,
1004349,3,M,18-25,2,C,0,0,14259,,
1004349,4,M,18-25,2,C,0,0,6131,,
1004349,5,M,18-25,2,C,0,0,21114,,
1004349,6,M,18-25,2,C,0,0,4604,,
1004349,8,M,18-25,2,C,0,0,15399,,
1004349,11,M,18-25,2,C,0,0,18567,,
1004349,13,M,18-25,2,C,0,0,8713,,
1004349,15,M,18-25,2,C,0,0,6067,,
1004349,16,M,18-25,2,C,0,0,17456,,
1004349,20,M,18-25,2,C,0,0,605,,
1004350,1,M,18-25,2,C,4+,0,132465,,
1004350,2,M,18-25,2,C,4+,0,116032,,
1004350,3,M,18-25,2,C,4+,0,36545,,
1004350,5,M,18-25,2,C,4+,0,92727,,
1004350,6,M,18-25,2,C,4+,0,51790,,
1004350,7,M,18-25,2,C,4+,0,12514,,
1004350,8,M,18-25,2,C,4+,0,117081,,
1004350,9,M,18-25,2,C,4+,0,25325,,
1004350,10,M,18-25,2,C,4+,0,18864,,
1004350,11,M,18-25,2,C,4+,0,2985,,
1004350,13,M,18-25,2,C,4+,0,10080,,
1004350,14,M,18-25,2,C,4+,0,38257,,
1004350,15,M,18-25,2,C,4+,0,104187,,
1004350,16,M,18-25,2,C,4+,0,37137,,
1004350,17,M,18-25,2,C,4+,0,7777,,
1004350,18,M,18-25,2,C,4+,0,5227,,
1004351,1,M,26-35,12,C,2,0,1204057,,
1004351,2,M,26-35,12,C,2,0,587290,,
1004351,3,M,26-35,12,C,2,0,39278,,
1004351,4,M,26-35,12,C,2,0,2099,,
1004351,5,M,26-35,12,C,2,0,249886,,
1004351,6,M,26-35,12,C,2,0,174399,,
1004351,7,M,26-35,12,C,2,0,20914,,
1004351,8,M,26-35,12,C,2,0,258838,,
1004351,9,M,26-35,12,C,2,0,66795,,
1004351,11,M,26-35,12,C,2,0,62937,,
1004351,12,M,26-35,12,C,2,0,21077,,
1004351,14,M,26-35,12,C,2,0,87727,,
1004351,15,M,26-35,12,C,2,0,495726,,
1004351,16,M,26-35,12,C,2,0,281280,,
1004351,17,M,26-35,12,C,2,0,125790,,
1004351,19,M,26-35,12,C,2,0,60,,
1004352,1,M,18-25,4,B,0,0,899565,,
1004352,2,M,18-25,4,B,0,0,531459,,
1004352,3,M,18-25,4,B,0,0,158349,,
1004352,4,M,18-25,4,B,0,0,250312,,
1004352,5,M,18-25,4,B,0,0,1141663,,
1004352,6,M,18-25,4,B,0,0,240143,,
1004352,8,M,18-25,4,B,0,0,349260,,
1004352,9,M,18-25,4,B,0,0,144289,,
1004352,10,M,18-25,4,B,0,0,16319,,
1004352,11,M,18-25,4,B,0,0,195665,,
1004352,12,M,18-25,4,B,0,0,83213,,
1004352,13,M,18-25,4,B,0,0,37650,,
1004352,14,M,18-25,4,B,0,0,237982,,
1004352,15,M,18-25,4,B,0,0,367831,,
1004352,16,M,18-25,4,B,0,0,326948,,
1004352,17,M,18-25,4,B,0,0,63162,,
1004352,18,M,18-25,4,B,0,0,14306,,
1004352,20,M,18-25,4,B,0,0,591,,
1004353,1,M,26-35,7,A,1,0,743620,,
1004353,2,M,26-35,7,A,1,0,169158,,
1004353,3,M,26-35,7,A,1,0,13281,,
1004353,5,M,26-35,7,A,1,0,140990,,
1004353,6,M,26-35,7,A,1,0,104880,,
1004353,8,M,26-35,7,A,1,0,233471,,
